,Date/Time,Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Weather,Date,Time
264,1/12/2012 0:00,-10.0,-15.2,66,19,25.0,101.17,Mostly Cloudy,1/12/2012,0:00
265,1/12/2012 1:00,-9.8,-15.2,65,24,25.0,101.13,Mostly Cloudy,1/12/2012,1:00
266,1/12/2012 2:00,-9.4,-15.0,64,26,25.0,101.08,Cloudy,1/12/2012,2:00
267,1/12/2012 3:00,-9.0,-14.7,63,33,25.0,101.02,Cloudy,1/12/2012,3:00
268,1/12/2012 4:00,-8.5,-14.1,64,22,25.0,100.93,Cloudy,1/12/2012,4:00
269,1/12/2012 5:00,-8.0,-13.7,64,30,25.0,100.81,Cloudy,1/12/2012,5:00
270,1/12/2012 6:00,-7.6,-13.1,65,28,25.0,100.76,Cloudy,1/12/2012,6:00
271,1/12/2012 7:00,-7.3,-12.7,65,28,16.1,100.69,Snow Showers,1/12/2012,7:00
272,1/12/2012 8:00,-7.1,-11.3,72,33,6.4,100.61,Snow,1/12/2012,8:00
273,1/12/2012 9:00,-6.8,-10.5,75,33,3.2,100.54,Snow,1/12/2012,9:00
274,1/12/2012 10:00,-6.2,-9.6,77,35,4.8,100.46,Snow,1/12/2012,10:00
275,1/12/2012 11:00,-6.0,-9.5,76,32,2.0,100.35,Snow,1/12/2012,11:00
276,1/12/2012 12:00,-5.8,-8.9,79,32,4.8,100.22,Snow,1/12/2012,12:00
277,1/12/2012 13:00,-5.8,-8.6,81,33,1.2,100.09,Snow,1/12/2012,13:00
278,1/12/2012 14:00,-5.7,-8.5,81,28,1.2,99.97,Snow,1/12/2012,14:00
279,1/12/2012 15:00,-5.2,-7.6,83,26,0.8,99.9,Moderate Snow,1/12/2012,15:00
280,1/12/2012 16:00,-4.9,-7.3,83,33,0.6,99.88,Moderate Snow,1/12/2012,16:00
281,1/12/2012 17:00,-5.1,-7.6,83,33,1.0,99.83,Snow,1/12/2012,17:00
282,1/12/2012 18:00,-5.4,-8.1,81,35,1.2,99.76,Snow,1/12/2012,18:00
283,1/12/2012 19:00,-5.0,-7.6,82,30,4.0,99.72,Snow,1/12/2012,19:00
284,1/12/2012 20:00,-5.0,-7.8,81,28,6.4,99.64,Snow,1/12/2012,20:00
285,1/12/2012 21:00,-4.7,-7.6,80,24,6.4,99.56,Snow,1/12/2012,21:00
286,1/12/2012 22:00,-4.1,-6.8,81,26,25.0,99.47,Snow,1/12/2012,22:00
287,1/12/2012 23:00,-4.6,-7.0,83,28,3.2,99.4,Snow,1/12/2012,23:00
288,1/13/2012 0:00,-5.1,-7.5,83,28,2.4,99.3,Snow,1/13/2012,0:00
289,1/13/2012 1:00,-5.0,-7.7,81,24,4.8,99.24,Snow,1/13/2012,1:00
290,1/13/2012 2:00,-4.8,-7.5,81,22,25.0,99.22,Snow,1/13/2012,2:00
291,1/13/2012 3:00,-4.5,-6.9,83,19,4.8,99.19,"Freezing Drizzle,Snow",1/13/2012,3:00
292,1/13/2012 4:00,-5.0,-7.4,83,24,11.3,99.13,Cloudy,1/13/2012,4:00
293,1/13/2012 5:00,-5.1,-7.7,82,20,12.9,99.06,Cloudy,1/13/2012,5:00
294,1/13/2012 6:00,-5.4,-7.8,83,22,16.1,98.94,Cloudy,1/13/2012,6:00
295,1/13/2012 7:00,-5.1,-7.7,82,22,16.1,98.84,Cloudy,1/13/2012,7:00
296,1/13/2012 8:00,-5.1,-7.5,83,26,8.0,98.69,Freezing Rain,1/13/2012,8:00
297,1/13/2012 9:00,-5.0,-7.3,84,32,4.8,98.56,"Freezing Rain,Snow Grains",1/13/2012,9:00
298,1/13/2012 10:00,-4.8,-7.2,83,26,12.9,98.44,Freezing Drizzle,1/13/2012,10:00
299,1/13/2012 11:00,-4.8,-7.3,83,28,9.7,98.22,Freezing Rain,1/13/2012,11:00
300,1/13/2012 12:00,-4.8,-7.5,81,24,2.0,98.07,Snow,1/13/2012,12:00
301,1/13/2012 13:00,-4.9,-7.3,83,20,1.2,97.99,Snow,1/13/2012,13:00
302,1/13/2012 14:00,-4.8,-7.0,85,6,2.0,98.07,Snow,1/13/2012,14:00
303,1/13/2012 15:00,-4.3,-6.5,85,13,8.0,98.1,Snow,1/13/2012,15:00
304,1/13/2012 16:00,-3.7,-6.0,84,11,6.4,98.16,Snow,1/13/2012,16:00
305,1/13/2012 17:00,-2.9,-4.8,87,15,1.6,98.23,Snow,1/13/2012,17:00
306,1/13/2012 18:00,-1.7,-3.3,89,26,16.1,98.32,Snow,1/13/2012,18:00
307,1/13/2012 19:00,-2.5,-4.5,86,33,2.0,98.6,Snow,1/13/2012,19:00
308,1/13/2012 20:00,-3.2,-5.1,87,32,2.0,98.89,Snow,1/13/2012,20:00
309,1/13/2012 21:00,-4.8,-7.9,79,37,4.8,99.09,"Snow,Blowing Snow",1/13/2012,21:00
310,1/13/2012 22:00,-5.5,-10.1,70,32,12.9,99.28,Snow,1/13/2012,22:00
311,1/13/2012 23:00,-7.6,-11.2,75,35,9.7,99.51,"Snow,Blowing Snow",1/13/2012,23:00
312,1/14/2012 0:00,-8.9,-13.1,72,39,9.7,99.67,"Snow,Blowing Snow",1/14/2012,0:00
313,1/14/2012 1:00,-9.7,-14.3,69,24,12.9,99.85,Snow,1/14/2012,1:00
314,1/14/2012 2:00,-11.2,-15.5,70,28,9.7,100.01,"Snow,Blowing Snow",1/14/2012,2:00
315,1/14/2012 3:00,-12.0,-16.2,71,24,8.0,100.16,"Snow,Blowing Snow",1/14/2012,3:00
316,1/14/2012 4:00,-13.4,-18.9,63,20,16.1,100.26,Snow,1/14/2012,4:00
317,1/14/2012 5:00,-14.3,-19.8,63,24,25.0,100.39,Cloudy,1/14/2012,5:00
318,1/14/2012 6:00,-15.2,-20.6,63,24,25.0,100.6,Cloudy,1/14/2012,6:00
319,1/14/2012 7:00,-16.8,-22.2,63,26,25.0,100.73,Mostly Cloudy,1/14/2012,7:00
320,1/14/2012 8:00,-17.9,-23.5,62,20,24.1,100.84,Mostly Cloudy,1/14/2012,8:00
321,1/14/2012 9:00,-18.0,-23.6,61,19,24.1,100.97,Cloudy,1/14/2012,9:00
322,1/14/2012 10:00,-18.0,-23.9,60,22,24.1,101.08,Mostly Cloudy,1/14/2012,10:00
323,1/14/2012 11:00,-17.8,-23.9,59,20,24.1,101.14,Mostly Cloudy,1/14/2012,11:00
324,1/14/2012 12:00,-17.5,-23.8,58,20,48.3,101.16,Mostly Cloudy,1/14/2012,12:00
325,1/14/2012 13:00,-17.1,-24.1,55,17,48.3,101.18,Mainly Clear,1/14/2012,13:00
326,1/14/2012 14:00,-16.7,-23.4,56,17,48.3,101.2,Mostly Cloudy,1/14/2012,14:00
327,1/14/2012 15:00,-16.7,-23.4,56,22,48.3,101.24,Mostly Cloudy,1/14/2012,15:00
328,1/14/2012 16:00,-16.7,-24.3,52,19,24.1,101.3,Mostly Cloudy,1/14/2012,16:00
329,1/14/2012 17:00,-17.4,-24.4,54,13,25.0,101.36,Mostly Cloudy,1/14/2012,17:00
330,1/14/2012 18:00,-17.7,-24.3,56,20,25.0,101.46,Mainly Clear,1/14/2012,18:00
331,1/14/2012 19:00,-18.3,-24.4,59,17,25.0,101.56,Mainly Clear,1/14/2012,19:00
332,1/14/2012 20:00,-19.6,-25.8,58,13,25.0,101.62,Mainly Clear,1/14/2012,20:00
333,1/14/2012 21:00,-20.0,-25.9,59,11,25.0,101.65,Mostly Cloudy,1/14/2012,21:00
334,1/14/2012 22:00,-19.9,-26.0,58,13,25.0,101.74,Mostly Cloudy,1/14/2012,22:00
335,1/14/2012 23:00,-20.3,-26.2,59,9,25.0,101.79,Mostly Cloudy,1/14/2012,23:00
336,1/15/2012 0:00,-21.2,-26.8,61,11,25.0,101.81,Cloudy,1/15/2012,0:00
337,1/15/2012 1:00,-21.1,-26.6,61,9,25.0,101.86,Cloudy,1/15/2012,1:00
338,1/15/2012 2:00,-21.4,-26.6,63,9,25.0,101.99,Cloudy,1/15/2012,2:00
339,1/15/2012 3:00,-20.7,-26.1,62,4,25.0,102.04,Cloudy,1/15/2012,3:00
340,1/15/2012 4:00,-21.0,-26.6,61,0,25.0,102.12,Cloudy,1/15/2012,4:00
341,1/15/2012 5:00,-21.3,-26.5,63,6,25.0,102.19,Mostly Cloudy,1/15/2012,5:00
342,1/15/2012 6:00,-23.2,-28.5,62,7,25.0,102.28,Mostly Cloudy,1/15/2012,6:00
343,1/15/2012 7:00,-22.8,-28.0,62,9,25.0,102.37,Mainly Clear,1/15/2012,7:00
344,1/15/2012 8:00,-23.3,-28.5,62,7,24.1,102.45,Clear,1/15/2012,8:00
345,1/15/2012 9:00,-22.2,-27.8,60,9,48.3,102.57,Mainly Clear,1/15/2012,9:00
346,1/15/2012 10:00,-20.6,-26.8,58,9,48.3,102.66,Mainly Clear,1/15/2012,10:00
347,1/15/2012 11:00,-19.3,-26.1,55,9,48.3,102.68,Mainly Clear,1/15/2012,11:00
348,1/15/2012 12:00,-18.0,-25.5,52,13,48.3,102.67,Mainly Clear,1/15/2012,12:00
349,1/15/2012 13:00,-16.8,-24.2,53,20,48.3,102.65,Mainly Clear,1/15/2012,13:00
350,1/15/2012 14:00,-16.0,-23.4,53,26,48.3,102.66,Mainly Clear,1/15/2012,14:00
351,1/15/2012 15:00,-15.4,-22.8,53,24,48.3,102.71,Clear,1/15/2012,15:00
352,1/15/2012 16:00,-15.1,-22.8,52,24,48.3,102.79,Clear,1/15/2012,16:00
353,1/15/2012 17:00,-16.2,-23.2,55,15,25.0,102.85,Clear,1/15/2012,17:00
354,1/15/2012 18:00,-16.3,-22.9,57,17,25.0,102.89,Clear,1/15/2012,18:00
355,1/15/2012 19:00,-16.3,-22.7,58,20,25.0,102.94,Clear,1/15/2012,19:00
356,1/15/2012 20:00,-16.7,-22.4,61,17,25.0,102.98,Clear,1/15/2012,20:00
357,1/15/2012 21:00,-16.9,-22.2,63,15,25.0,103.02,Clear,1/15/2012,21:00
358,1/15/2012 22:00,-16.9,-21.7,66,17,25.0,103.07,Clear,1/15/2012,22:00
359,1/15/2012 23:00,-16.9,-21.4,68,15,25.0,103.09,Clear,1/15/2012,23:00
360,1/16/2012 0:00,-17.1,-21.9,66,15,25.0,103.09,Clear,1/16/2012,0:00
361,1/16/2012 1:00,-17.8,-22.7,65,6,25.0,103.05,Clear,1/16/2012,1:00
362,1/16/2012 2:00,-18.5,-23.0,68,6,25.0,103.08,Clear,1/16/2012,2:00
363,1/16/2012 3:00,-19.2,-23.8,67,6,25.0,103.07,Clear,1/16/2012,3:00
364,1/16/2012 4:00,-18.7,-23.5,66,0,25.0,103.05,Clear,1/16/2012,4:00
365,1/16/2012 5:00,-19.1,-23.3,69,0,25.0,103.02,Clear,1/16/2012,5:00
366,1/16/2012 6:00,-18.7,-23.2,68,0,25.0,103.01,Clear,1/16/2012,6:00
367,1/16/2012 7:00,-17.9,-21.5,73,4,48.3,102.96,Mainly Clear,1/16/2012,7:00
368,1/16/2012 8:00,-17.9,-22.6,67,9,48.3,102.9,Mostly Cloudy,1/16/2012,8:00
369,1/16/2012 9:00,-14.4,-20.7,59,22,48.3,102.75,Cloudy,1/16/2012,9:00
370,1/16/2012 10:00,-13.6,-18.7,65,19,48.3,102.62,Mostly Cloudy,1/16/2012,10:00
371,1/16/2012 11:00,-12.7,-17.7,66,20,48.3,102.44,Mostly Cloudy,1/16/2012,11:00
372,1/16/2012 12:00,-10.7,-16.9,60,19,48.3,102.17,Mostly Cloudy,1/16/2012,12:00
373,1/16/2012 13:00,-10.1,-16.1,61,13,48.3,101.92,Cloudy,1/16/2012,13:00
374,1/16/2012 14:00,-9.0,-13.8,68,13,48.3,101.71,Mostly Cloudy,1/16/2012,14:00
375,1/16/2012 15:00,-8.0,-13.8,63,17,48.3,101.49,Cloudy,1/16/2012,15:00
376,1/16/2012 16:00,-7.1,-14.1,57,9,48.3,101.41,Cloudy,1/16/2012,16:00
377,1/16/2012 17:00,-7.6,-14.8,56,4,25.0,101.34,Mostly Cloudy,1/16/2012,17:00
378,1/16/2012 18:00,-12.5,-17.5,66,15,25.0,101.31,Mainly Clear,1/16/2012,18:00
379,1/16/2012 19:00,-14.8,-19.1,70,15,25.0,101.23,Mainly Clear,1/16/2012,19:00
380,1/16/2012 20:00,-14.0,-18.3,70,13,25.0,101.19,Cloudy,1/16/2012,20:00
381,1/16/2012 21:00,-12.9,-17.1,71,11,25.0,101.12,Cloudy,1/16/2012,21:00
382,1/16/2012 22:00,-12.2,-16.5,70,9,25.0,101.05,Cloudy,1/16/2012,22:00
383,1/16/2012 23:00,-11.5,-15.7,71,7,25.0,100.98,Cloudy,1/16/2012,23:00
384,1/17/2012 0:00,-10.8,-15.0,71,9,25.0,100.94,Cloudy,1/17/2012,0:00
385,1/17/2012 1:00,-10.4,-14.6,71,9,25.0,100.88,Cloudy,1/17/2012,1:00
386,1/17/2012 2:00,-9.7,-13.7,73,9,25.0,100.84,Cloudy,1/17/2012,2:00
387,1/17/2012 3:00,-9.2,-13.2,73,6,25.0,100.84,Cloudy,1/17/2012,3:00
388,1/17/2012 4:00,-9.0,-12.2,78,6,6.4,100.8,Freezing Drizzle,1/17/2012,4:00
389,1/17/2012 5:00,-8.3,-10.4,85,6,3.6,100.75,"Freezing Drizzle,Snow",1/17/2012,5:00
390,1/17/2012 6:00,-7.7,-9.9,84,6,2.4,100.72,"Freezing Drizzle,Snow",1/17/2012,6:00
391,1/17/2012 7:00,-7.5,-9.6,85,9,2.0,100.69,Snow,1/17/2012,7:00
392,1/17/2012 8:00,-7.4,-9.6,84,9,2.4,100.65,Snow,1/17/2012,8:00
393,1/17/2012 9:00,-7.0,-9.5,82,15,4.0,100.59,Snow,1/17/2012,9:00
394,1/17/2012 10:00,-6.5,-9.0,82,15,1.2,100.6,Snow,1/17/2012,10:00
395,1/17/2012 11:00,-6.1,-8.5,83,15,2.4,100.53,Snow,1/17/2012,11:00
396,1/17/2012 12:00,-5.3,-7.9,82,19,2.8,100.38,Snow,1/17/2012,12:00
397,1/17/2012 13:00,-5.1,-7.7,82,22,2.4,100.23,Snow,1/17/2012,13:00
398,1/17/2012 14:00,-4.3,-6.5,85,22,1.6,100.05,Snow,1/17/2012,14:00
399,1/17/2012 15:00,-3.7,-6.0,84,24,1.2,99.9,Snow,1/17/2012,15:00
400,1/17/2012 16:00,-3.5,-6.0,83,28,1.2,99.69,Snow,1/17/2012,16:00
401,1/17/2012 17:00,-3.6,-5.9,84,22,1.6,99.57,Snow,1/17/2012,17:00
402,1/17/2012 18:00,-3.5,-5.8,84,22,2.4,99.38,Snow,1/17/2012,18:00
403,1/17/2012 19:00,-3.3,-5.6,84,24,4.8,99.22,"Freezing Drizzle,Snow",1/17/2012,19:00
404,1/17/2012 20:00,-3.6,-5.7,85,24,3.2,98.98,Freezing Rain,1/17/2012,20:00
405,1/17/2012 21:00,-2.9,-4.9,86,26,2.8,98.71,Freezing Rain,1/17/2012,21:00
406,1/17/2012 22:00,-1.6,-3.2,89,17,3.2,98.47,Freezing Rain,1/17/2012,22:00
407,1/17/2012 23:00,-0.6,-2.1,90,7,2.8,98.32,"Freezing Rain,Fog",1/17/2012,23:00
408,1/18/2012 0:00,2.1,0.7,90,11,8.0,98.31,Fog,1/18/2012,0:00
409,1/18/2012 1:00,3.7,-2.1,66,83,25.0,98.36,Mostly Cloudy,1/18/2012,1:00
410,1/18/2012 2:00,0.5,-4.0,72,70,25.0,98.62,Mostly Cloudy,1/18/2012,2:00
411,1/18/2012 3:00,-3.5,-8.2,70,57,25.0,99.0,Mostly Cloudy,1/18/2012,3:00
412,1/18/2012 4:00,-6.1,-10.9,69,48,25.0,99.36,Snow,1/18/2012,4:00
413,1/18/2012 5:00,-7.7,-12.4,69,46,19.3,99.7,Snow,1/18/2012,5:00
414,1/18/2012 6:00,-8.5,-13.9,65,39,19.3,100.0,Mostly Cloudy,1/18/2012,6:00
415,1/18/2012 7:00,-9.8,-15.4,64,39,19.3,100.22,Mainly Clear,1/18/2012,7:00
416,1/18/2012 8:00,-10.9,-16.6,63,35,24.1,100.43,Mainly Clear,1/18/2012,8:00
417,1/18/2012 9:00,-11.2,-17.2,61,43,24.1,100.65,Mainly Clear,1/18/2012,9:00
418,1/18/2012 10:00,-11.2,-17.2,61,35,24.1,100.78,Mainly Clear,1/18/2012,10:00
419,1/18/2012 11:00,-11.1,-17.7,58,39,24.1,100.92,Mainly Clear,1/18/2012,11:00
420,1/18/2012 12:00,-11.0,-17.8,57,37,24.1,101.0,Mainly Clear,1/18/2012,12:00
421,1/18/2012 13:00,-10.6,-17.8,55,32,24.1,101.09,Mainly Clear,1/18/2012,13:00
422,1/18/2012 14:00,-10.3,-17.6,55,28,48.3,101.19,Mainly Clear,1/18/2012,14:00
423,1/18/2012 15:00,-10.4,-18.0,54,30,48.3,101.32,Mainly Clear,1/18/2012,15:00
424,1/18/2012 16:00,-10.6,-18.4,53,26,48.3,101.45,Mainly Clear,1/18/2012,16:00
425,1/18/2012 17:00,-11.3,-18.8,54,26,48.3,101.54,Clear,1/18/2012,17:00
426,1/18/2012 18:00,-12.0,-18.2,60,22,25.0,101.67,Clear,1/18/2012,18:00
427,1/18/2012 19:00,-12.7,-18.7,61,22,25.0,101.78,Clear,1/18/2012,19:00
428,1/18/2012 20:00,-13.4,-19.2,62,17,25.0,101.83,Clear,1/18/2012,20:00
429,1/18/2012 21:00,-13.7,-19.3,63,17,25.0,101.89,Clear,1/18/2012,21:00
430,1/18/2012 22:00,-14.2,-19.8,62,13,25.0,101.92,Clear,1/18/2012,22:00
431,1/18/2012 23:00,-14.9,-19.9,66,6,25.0,101.93,Clear,1/18/2012,23:00
432,1/19/2012 0:00,-16.6,-20.9,69,7,25.0,101.94,Clear,1/19/2012,0:00
433,1/19/2012 1:00,-15.2,-18.4,76,4,25.0,101.89,Clear,1/19/2012,1:00
434,1/19/2012 2:00,-14.3,-17.4,77,6,25.0,101.86,Clear,1/19/2012,2:00
435,1/19/2012 3:00,-18.0,-21.6,73,6,25.0,101.83,Clear,1/19/2012,3:00
436,1/19/2012 4:00,-15.4,-18.3,78,7,25.0,101.81,Clear,1/19/2012,4:00
437,1/19/2012 5:00,-16.6,-19.9,76,6,25.0,101.85,Clear,1/19/2012,5:00
438,1/19/2012 6:00,-15.3,-19.7,69,6,25.0,101.83,Clear,1/19/2012,6:00
439,1/19/2012 7:00,-14.6,-19.2,68,6,24.1,101.84,Clear,1/19/2012,7:00
440,1/19/2012 8:00,-13.7,-18.4,68,19,48.3,101.84,Clear,1/19/2012,8:00
441,1/19/2012 9:00,-12.7,-17.2,69,17,48.3,101.73,Clear,1/19/2012,9:00
442,1/19/2012 10:00,-11.7,-17.2,64,20,48.3,101.68,Mainly Clear,1/19/2012,10:00
443,1/19/2012 11:00,-11.0,-16.9,62,26,48.3,101.56,Mostly Cloudy,1/19/2012,11:00
444,1/19/2012 12:00,-8.8,-15.4,59,15,48.3,101.42,Mostly Cloudy,1/19/2012,12:00
445,1/19/2012 13:00,-7.3,-14.7,55,20,48.3,101.22,Mostly Cloudy,1/19/2012,13:00
446,1/19/2012 14:00,-7.0,-14.9,53,20,48.3,101.03,Mostly Cloudy,1/19/2012,14:00
447,1/19/2012 15:00,-6.7,-15.0,52,26,48.3,100.88,Cloudy,1/19/2012,15:00
448,1/19/2012 16:00,-6.7,-14.9,52,24,24.1,100.76,Cloudy,1/19/2012,16:00
449,1/19/2012 17:00,-6.9,-14.7,54,17,24.1,100.7,Cloudy,1/19/2012,17:00
450,1/19/2012 18:00,-5.0,-12.9,54,19,25.0,100.66,Cloudy,1/19/2012,18:00
451,1/19/2012 19:00,-3.6,-12.7,49,30,25.0,100.61,Snow,1/19/2012,19:00
452,1/19/2012 20:00,-3.7,-11.9,53,30,16.1,100.63,Snow,1/19/2012,20:00
453,1/19/2012 21:00,-5.0,-8.4,77,24,2.0,100.6,Snow,1/19/2012,21:00
454,1/19/2012 22:00,-4.2,-9.3,68,32,25.0,100.51,Snow,1/19/2012,22:00
455,1/19/2012 23:00,-4.1,-8.9,69,26,25.0,100.47,Snow,1/19/2012,23:00
456,1/20/2012 0:00,-4.1,-8.6,71,26,25.0,100.5,Mostly Cloudy,1/20/2012,0:00
457,1/20/2012 1:00,-4.1,-8.3,73,20,25.0,100.54,Snow,1/20/2012,1:00
458,1/20/2012 2:00,-3.9,-8.1,73,22,9.7,100.64,Snow,1/20/2012,2:00
459,1/20/2012 3:00,-4.8,-9.9,67,19,25.0,100.75,Mostly Cloudy,1/20/2012,3:00
460,1/20/2012 4:00,-6.0,-10.2,72,19,16.1,100.87,Snow,1/20/2012,4:00
461,1/20/2012 5:00,-6.3,-12.2,63,33,25.0,100.98,Snow,1/20/2012,5:00
462,1/20/2012 6:00,-7.6,-14.3,59,28,25.0,101.13,Cloudy,1/20/2012,6:00
463,1/20/2012 7:00,-8.6,-15.6,57,28,25.0,101.27,Mostly Cloudy,1/20/2012,7:00
464,1/20/2012 8:00,-10.4,-16.2,62,33,24.1,101.47,Mainly Clear,1/20/2012,8:00
465,1/20/2012 9:00,-12.2,-18.1,61,32,24.1,101.59,Clear,1/20/2012,9:00
466,1/20/2012 10:00,-13.7,-20.3,57,33,24.1,101.72,Mainly Clear,1/20/2012,10:00
467,1/20/2012 11:00,-14.2,-21.2,55,32,24.1,101.84,Clear,1/20/2012,11:00
468,1/20/2012 12:00,-15.2,-22.1,56,30,24.1,101.88,Clear,1/20/2012,12:00
469,1/20/2012 13:00,-15.8,-23.7,51,30,24.1,101.96,Clear,1/20/2012,13:00
470,1/20/2012 14:00,-15.5,-24.1,48,30,48.3,101.98,Mainly Clear,1/20/2012,14:00
471,1/20/2012 15:00,-15.0,-23.9,47,30,48.3,102.09,Mainly Clear,1/20/2012,15:00
472,1/20/2012 16:00,-14.8,-24.1,45,24,48.3,102.15,Mainly Clear,1/20/2012,16:00
473,1/20/2012 17:00,-15.4,-24.3,46,17,48.3,102.21,Mainly Clear,1/20/2012,17:00
474,1/20/2012 18:00,-15.9,-24.3,48,13,25.0,102.27,Mainly Clear,1/20/2012,18:00
475,1/20/2012 19:00,-16.3,-24.2,51,13,25.0,102.33,Mainly Clear,1/20/2012,19:00
476,1/20/2012 20:00,-16.9,-24.8,50,9,25.0,102.34,Mainly Clear,1/20/2012,20:00
477,1/20/2012 21:00,-18.5,-25.6,54,9,25.0,102.37,Mainly Clear,1/20/2012,21:00
478,1/20/2012 22:00,-18.1,-25.1,54,9,25.0,102.36,Mainly Clear,1/20/2012,22:00
479,1/20/2012 23:00,-17.4,-24.5,54,6,25.0,102.37,Mostly Cloudy,1/20/2012,23:00
480,1/21/2012 0:00,-16.4,-23.7,53,6,25.0,102.29,Cloudy,1/21/2012,0:00
481,1/21/2012 1:00,-16.1,-23.6,52,0,25.0,102.26,Cloudy,1/21/2012,1:00
482,1/21/2012 2:00,-15.3,-22.8,53,0,25.0,102.27,Cloudy,1/21/2012,2:00
483,1/21/2012 3:00,-15.9,-21.9,60,7,25.0,102.23,Cloudy,1/21/2012,3:00
484,1/21/2012 4:00,-15.3,-21.8,58,7,25.0,102.18,Cloudy,1/21/2012,4:00
485,1/21/2012 5:00,-14.8,-22.9,50,11,25.0,102.08,Cloudy,1/21/2012,5:00
486,1/21/2012 6:00,-14.3,-22.0,52,9,25.0,101.98,Cloudy,1/21/2012,6:00
487,1/21/2012 7:00,-13.9,-22.1,50,9,25.0,102.04,Cloudy,1/21/2012,7:00
488,1/21/2012 8:00,-14.0,-21.8,52,9,25.0,102.06,Cloudy,1/21/2012,8:00
489,1/21/2012 9:00,-15.9,-21.0,65,13,24.1,102.11,Snow,1/21/2012,9:00
490,1/21/2012 10:00,-16.3,-21.4,65,17,24.1,102.12,Snow,1/21/2012,10:00
491,1/21/2012 11:00,-15.9,-21.2,64,19,24.1,102.09,Snow,1/21/2012,11:00
492,1/21/2012 12:00,-14.6,-20.3,62,15,24.1,102.03,Mostly Cloudy,1/21/2012,12:00
493,1/21/2012 13:00,-13.4,-19.8,59,15,24.1,102.01,Mainly Clear,1/21/2012,13:00
494,1/21/2012 14:00,-12.5,-19.7,55,13,24.1,102.01,Clear,1/21/2012,14:00
495,1/21/2012 15:00,-11.8,-18.9,56,11,24.1,102.06,Clear,1/21/2012,15:00
496,1/21/2012 16:00,-11.6,-18.8,55,7,48.3,102.11,Clear,1/21/2012,16:00
497,1/21/2012 17:00,-12.1,-19.8,53,11,48.3,102.16,Clear,1/21/2012,17:00
498,1/21/2012 18:00,-13.0,-20.2,55,6,25.0,102.24,Clear,1/21/2012,18:00
499,1/21/2012 19:00,-13.4,-19.9,58,4,25.0,102.27,Clear,1/21/2012,19:00
500,1/21/2012 20:00,-18.5,-24.4,60,4,25.0,102.36,Clear,1/21/2012,20:00
501,1/21/2012 21:00,-16.0,-20.8,66,9,25.0,102.47,Clear,1/21/2012,21:00
502,1/21/2012 22:00,-17.6,-23.3,61,0,25.0,102.52,Clear,1/21/2012,22:00
503,1/21/2012 23:00,-17.4,-21.7,69,0,25.0,102.54,Mainly Clear,1/21/2012,23:00
504,1/22/2012 0:00,-18.3,-22.5,70,0,25.0,102.57,Clear,1/22/2012,0:00
505,1/22/2012 1:00,-17.5,-21.3,72,4,25.0,102.64,Clear,1/22/2012,1:00
506,1/22/2012 2:00,-18.5,-22.6,70,0,25.0,102.71,Clear,1/22/2012,2:00
507,1/22/2012 3:00,-18.4,-23.0,67,0,16.1,102.75,Cloudy,1/22/2012,3:00
508,1/22/2012 4:00,-17.2,-21.5,69,0,25.0,102.79,Mainly Clear,1/22/2012,4:00
509,1/22/2012 5:00,-19.5,-23.4,71,6,16.1,102.84,Mainly Clear,1/22/2012,5:00
510,1/22/2012 6:00,-19.0,-22.9,71,6,0.8,102.85,Freezing Fog,1/22/2012,6:00
511,1/22/2012 7:00,-18.6,-22.8,69,6,12.9,102.91,Mainly Clear,1/22/2012,7:00
512,1/22/2012 8:00,-18.5,-22.0,74,4,24.1,102.98,Mainly Clear,1/22/2012,8:00
513,1/22/2012 9:00,-16.2,-19.2,78,7,48.3,103.01,Mostly Cloudy,1/22/2012,9:00
514,1/22/2012 10:00,-14.5,-17.2,80,9,8.0,103.02,Fog,1/22/2012,10:00
515,1/22/2012 11:00,-13.0,-15.5,81,6,8.0,103.04,Fog,1/22/2012,11:00
516,1/22/2012 12:00,-11.5,-15.4,73,9,8.0,102.97,Haze,1/22/2012,12:00
517,1/22/2012 13:00,-11.2,-16.0,68,11,8.0,102.86,Haze,1/22/2012,13:00
518,1/22/2012 14:00,-9.4,-14.8,65,9,16.1,102.74,Cloudy,1/22/2012,14:00
519,1/22/2012 15:00,-8.7,-14.5,63,9,16.1,102.65,Cloudy,1/22/2012,15:00
520,1/22/2012 16:00,-8.0,-14.7,59,6,19.3,102.6,Cloudy,1/22/2012,16:00
521,1/22/2012 17:00,-9.5,-15.8,60,19,19.3,102.57,Cloudy,1/22/2012,17:00
522,1/22/2012 18:00,-10.4,-16.1,63,19,19.3,102.52,Mostly Cloudy,1/22/2012,18:00
523,1/22/2012 19:00,-10.4,-16.2,62,19,19.3,102.47,Mostly Cloudy,1/22/2012,19:00
524,1/22/2012 20:00,-12.3,-16.8,69,15,19.3,102.44,Mainly Clear,1/22/2012,20:00
525,1/22/2012 21:00,-12.9,-17.2,70,15,16.1,102.38,Clear,1/22/2012,21:00
526,1/22/2012 22:00,-13.2,-17.0,73,13,16.1,102.33,Mostly Cloudy,1/22/2012,22:00
527,1/22/2012 23:00,-13.3,-17.1,73,9,16.1,102.28,Mainly Clear,1/22/2012,23:00
528,1/23/2012 0:00,-12.9,-17.0,71,11,25.0,102.22,Mostly Cloudy,1/23/2012,0:00
